ticker,name,isin,currency,type,description,maxsalefee,minInvestment,minInvestmentCurr,nav,navDate,monthPerf,month3Perf,month6Perf,month9Perf,perfYear,perf3Year,perf5Year,perf7Year,perf10Year,category,typeDividend,typeIndex,srri,msrating,mscategory
FTUSOF,Franklin Templeton - Franklin US Opportunities Fund A(acc)USD - 4913,LU0109391861,USD,EQ-US,EQ,5.75,1000,EUR,28.5,08.02.2022,-5.3156146179402,-16.982231284591,-11.490683229814,0.49365303244007,-2.1627188465499,20.08027570457,17.601713198407,13.411324112586,13.689871691819,EQ-US,FALSE,FALSE,6,5,US Flex-Cap Equity
INGEEF,NN (L) European Equity - P Cap EUR,LU0082087510,EUR,EQ-EU,EQ,3,100,EUR,83.76000214,08.02.2022,-2.5819958129798,-1.5167548500882,3.2544378698225,9.2901878914405,21.797295332267,11.239414767741,7.516130045485,6.2013730648039,8.2272779630528,EQ-EU,FALSE,FALSE,6,3,Europe Large-Cap Blend Equity
INGGHDF,NN (L) Global High Dividend - P Cap EUR,LU0146257711,EUR,EQ-HD-GLB,EQ,3,100,EUR,596.7999878,08.02.2022,-2.0241984469654,1.9926855111597,6.286731967943,11.055285732894,19.453173475311,11.456937388031,6.3215818765887,6.0193226075194,8.6135235507915,EQ-HD-GLB,FALSE,FALSE,6,2,Global Equity Income
INGIBAI,NN (L) Banking & Insurance - X Cap USD,LU0121172307,USD,EQ-SEC-FIN,EQ,5,1000,EUR,893,08.02.2022,-1.1008483398676,-0.63756634361822,5.403555156866,6.0633054219372,24.538037793738,11.656737161526,7.2234484623717,7.2176817632312,7.9308375301705,EQ-SEC-FIN,FALSE,FALSE,6,3,Sector Equity Financial Services
INGICT,NN (L) Smart Connectivity - X Cap USD,LU0121174428,USD,EQ-SEC-TECH,EQ,5,1000,EUR,2067.72998,08.02.2022,-9.8458721196399,-18.739192630553,-16.365467532783,-6.6200910437516,-5.8950693135997,12.559010739289,12.20068891729,12.018590353275,11.063492725465,EQ-SEC-TECH,FALSE,FALSE,6,,Global Large-Cap Growth Equity
INGIE,NN (L) Energy - X Cap USD,LU0121175821,USD,EQ-SEC-ENE,EQ,3,1000,EUR,1017.390015,08.02.2022,9.4874250723717,11.701672137987,30.993858395458,22.273634112925,42.379926108374,0.021633315980463,-0.18862971477409,-1.4882345575093,-2.7350549894967,EQ-SEC-ENE,FALSE,FALSE,7,2,Sector Equity Energy
INGIEE,NN (L) Emerging Europe Equity - X Cap EUR,LU0113311731,EUR,EQ-CEE,EQ,5,100,EUR,67.98000336,08.02.2022,-4.010166619599,-13.81845841785,-4.4956448440573,3.4860709392602,5.9208476160798,4.6469735059911,4.6194164295681,5.4619846456065,2.3593715428763,EQ-CEE,FALSE,FALSE,6,3,Emerging Europe Equity
INGIEHD,NN (L) European High Dividend - X Cap EUR,LU0205352882,EUR,EQ-HD-EU,EQ,5,100,EUR,470.6700134,08.02.2022,-0.72766388256137,2.3885662076617,6.2676390237294,10.051907968575,21.11316967732,10.498177170711,5.6279441714827,3.3179311489662,5.794881449999,EQ-HD-EU,FALSE,FALSE,6,3,Europe Equity Income
INGIEMUE,NN (L) EURO Equity - X Cap EUR,LU0113307978,EUR,EQ-EU,EQ,5,100,EUR,180.4700012,08.02.2022,-3.2332439678284,-2.5960708117444,0.7705622871182,6.4531351383236,18.99643940393,10.773281441599,6.1068571094413,4.8634878965422,7.1791279085751,EQ-EU,FALSE,FALSE,6,3,Eurozone Large-Cap Equity
INGIERE,NN (L) European Real Estate - X Cap EUR,LU0121177280,EUR,REAL-EU,REAL,5,100,EUR,1095.26001,08.02.2022,-6.7721012580651,-9.2726971504308,-11.474111314075,1.2620075627999,8.2957601645309,-0.60820928186287,2.2554814025501,1.2367859499669,6.2882923307924,REAL-EU,FALSE,FALSE,6,2,Property - Indirect Europe
INGIEUROHD,NN (L) Euro High Dividend - X Cap EUR,LU0127786860,EUR,EQ-HD-EU,EQ,5,100,EUR,649.1799927,08.02.2022,-1.7421180886649,0.72614429790534,3.7990470403888,9.1792801883619,21.43739010064,12.305734547663,7.58540302832,6.0541862950453,7.5856353726196,EQ-HD-EU,FALSE,FALSE,6,3,Eurozone Large-Cap Equity
INGIFAB,NN (L) Food & Beverages - X Cap USD,LU0121192677,USD,EQ-SEC-DEF,EQ,5,1000,EUR,2467.399902,08.02.2022,-3.2118872779765,0.37589091027437,2.9198298156336,4.3514301060262,9.6193488768837,8.365299804504,4.8220314812138,4.4350804751641,6.6313183334487,EQ-SEC-DEF,FALSE,FALSE,5,2,Sector Equity Consumer Goods & Services
INGIGLG,NN (L) Global Equity Impact Opportunities - X Cap EUR,LU0250170304,EUR,EQ-GLB,EQ,5,100,EUR,546.7000122,08.02.2022,-8.0852065434859,-16.082091270511,-12.884823761871,-1.8245160363467,-3.2252354315655,10.554895015302,8.1343017202397,5.869729893535,7.5274152111984,EQ-GLB,FALSE,FALSE,6,2,Global Large-Cap Growth Equity
INGIGRE,NN (L) Global Real Estate - X Cap EUR,LU0250183208,EUR,REAL-GLB,REAL,5,100,EUR,1525.380005,08.02.2022,-5.4702072940229,-3.9572354130069,-1.6029879437245,8.2374812849023,16.698671114137,2.2051833330383,1.8480578481053,0.7666841291021,5.0762236712963,REAL-GLB,FALSE,FALSE,6,1,Property - Indirect Global
INGIGRCH,NN (L) Greater China Equity - X Cap USD,LU0121204944,USD,EQ-CN,EQ,5,1000,EUR,1517.51001,08.02.2022,0.12866531183193,-10.958879996245,-14.734653743503,-14.399900721462,-24.919229950969,11.442338626986,10.098192475663,8.2563350703711,7.4436112014843,EQ-CN,FALSE,FALSE,6,3,Greater China Equity
INGIHC,NN (L) Health Care - X Cap USD,LU0121188642,USD,EQ-SEC-HC,EQ,5,1000,EUR,2531.120117,08.02.2022,-2.4522593698815,-7.2625616449398,-6.9875462559761,-2.2484494118192,0.62975096211952,10.039901133927,10.666596465679,7.7451639287868,12.050878725166,EQ-SEC-HC,FALSE,FALSE,6,3,Sector Equity Healthcare
INGIJAP,NN (L) Japan Equity - X Cap JPY,LU0113305683,JPY,EQ-JAP,EQ,5,150000,EUR,5464,08.02.2022,-1.1577424023155,-1.3184034675817,4.8752399232246,2.7067669172932,8.1980198019802,9.4533512602066,5.8192964310514,4.7784661534481,9.74536655762,EQ-JAP,FALSE,FALSE,6,1,Japan Large-Cap Equity
INGILA,NN (L) Emerging Markets Enhanced Index Sustainable Equity - X Cap USD,LU0113302664,USD,EQ-LATAM,EQ,5,1000,EUR,2160.629883,08.02.2022,-0.35740967911528,-4.3571219887918,-6.2596804213613,-9.5096097064527,-12.03971714359,7.2168043518556,6.0462591849496,3.8269797071111,-2.1404039097506,EQ-LATAM,FALSE,FALSE,6,,Global Emerging Markets Equity
INGIMAT,NN (L) Climate & Environment - X Cap USD,LU0121174006,USD,EQ-SEC-MAT,EQ,5,1000,EUR,1331.079956,08.02.2022,-11.436099430457,-17.992003006574,-14.932288637656,-6.772752104666,-4.0504011475776,14.110226995326,8.0949243220961,6.2965580462373,2.7532670433828,EQ-SEC-MAT,FALSE,FALSE,6,,Sector Equity Ecology
INGINA,NN (L) Asia Income - X Cap USD,LU0113303043,USD,EQ-ASPAC,EQ,5,1000,EUR,1314.910034,08.02.2022,-0.28286719650549,-6.6453202320182,-6.9979134986031,-7.7223762237271,-14.495194496105,7.5338996634815,7.3998571078098,5.0600417491734,3.6941222083241,EQ-ASPAC,FALSE,FALSE,6,3,Asia ex-Japan Equity
INGIPAL,NN (L) Health & Well-being - X Cap EUR,LU0121202492,EUR,EQ-SEC-CYC,EQ,5,100,EUR,1037.630005,08.02.2022,-5.7205680589502,-11.694821496958,-8.0310926753173,1.6975233017416,4.614562539068,8.6512961458437,10.111881941814,6.0409493006811,7.589055861273,EQ-SEC-CYC,FALSE,FALSE,6,,Sector Equity Healthcare
INGIUSHD,NN (L) US High Dividend - X Cap USD,LU0214495557,USD,EQ-HD-US,EQ,5,1000,EUR,693.8800049,08.02.2022,-1.3618400477639,1.2889570104372,4.1705449632187,5.6021428462721,17.4713889077,12.482622647354,9.1653166407682,7.9985638827383,8.4542517379162,EQ-HD-US,FALSE,FALSE,6,3,US Large-Cap Value Equity
INGPA,NN (L) Patrimonial Aggressive - X Cap EUR,LU0121216526,EUR,BAL-DYN-EUR,BAL,3,100,EUR,974.5300293,08.02.2022,-4.2296844443134,-5.1469228448234,-1.2984250772269,3.4247447625921,7.6436216628191,10.543106496501,6.4754851245295,5.8452561549693,7.761183086386,BAL-DYN-EUR,FALSE,FALSE,5,4,EUR Aggressive Allocation - Global
INGPE,NN (L) Patrimonial Balanced European Sustainable - X Cap EUR (hedged ii),LU0121217920,EUR,BAL-BAL-EUR,BAL,3,100,EUR,737.3900146,08.02.2022,-5.5366956610856,-8.7275652927343,-7.9229309225313,-3.7827187557087,-0.56098712156968,6.9041742154657,3.8939653607764,2.9878711797429,4.9068313070882,BAL-BAL-EUR,FALSE,FALSE,4,5,EUR Moderate Allocation
INGUSF,NN (L) US Enhanced Core Concentrated Equity - P Cap USD,LU0082087940,USD,EQ-US,EQ,3,1000,EUR,214.9799957,08.02.2022,-3.0267490640083,-4.5593784683685,-0.31068861581267,5.0425095279977,13.332278981496,16.179836432935,13.763355391671,11.059379894332,12.388834690364,EQ-US,FALSE,FALSE,6,2,US Large-Cap Blend Equity
INGVAF,NN (L) International Central European Equity - P Cap EUR,LU0176676459,EUR,EQ-CEE,EQ,5,100,EUR,180.6399994,08.02.2022,0.82044985209577,0.055389387393379,11.740690337746,22.32680977856,29.826074457381,8.2162275038622,7.5867300380725,7.1810596950669,5.3753318164949,EQ-CEE,FALSE,FALSE,6,,Other Equity
PIOEC,Amundi S.F. - EUR Commodities EUR,LU0271695388,EUR,COM-ALSEC,COM,5,100,EUR,29.67000008,07.02.2022,8.0480699198835,6.1158798283262,13.24427480916,16.079812206573,30.820105820106,8.9060944232241,2.8586035837982,-0.46779433464468,-4.28196960327,COM-ALSEC,FALSE,FALSE,5,,Commodities - Broad Basket
PAREEM,BNP Paribas Funds Enhanced Bond 6M EUR,LU0325598166,EUR,BOND-ST-EUR,BOND,3,100,EUR,109.2600021,08.02.2022,-0.87997822734283,-1.2829779544633,-1.6650166501665,-1.4343707713126,-1.4076881429345,0.16836079296416,-0.13490897241308,-0.08080266937982,0.13183115189321,BOND-ST-EUR,FALSE,FALSE,2,4,EUR Diversified Bond - Short Term
PAREFE,BNP Paribas Funds Euro Defensive Equity,LU0360646680,EUR,EQ-EU,EQ,3,100,EUR,179.8500061,08.02.2022,-3.6018652516482,-3.4103114930183,-3.2440284054228,3.219696969697,12.118945202918,7.0683962442238,3.9120827951379,2.6090059929744,5.0718112085374,EQ-EU,FALSE,FALSE,5,1,Europe Large-Cap Growth Equity
PARENVO,BNP Paribas Funds Climate Impact,LU0406802339,EUR,EQ-ECO-GLB,EQ,3,100,EUR,265.3900146,08.02.2022,-9.8141162877629,-16.457329933579,-11.81884635832,-1.9869261735052,-3.3891518019658,15.776659791317,10.195463892934,10.095761823948,10.612805108846,EQ-ECO-GLB,FALSE,FALSE,6,4,Sector Equity Ecology
PAREUSC,BNP Paribas Funds Europe Small Cap EUR,LU0212178916,EUR,EQ-EU-SC,EQ,3,100,EUR,265.2999878,08.02.2022,-7.5480903261779,-9.0690978886756,-9.7004765146358,-4.4342783040957,2.8932671424139,7.6558341299222,6.5404578360999,6.2634775938208,11.111638446219,EQ-EU-SC,FALSE,FALSE,6,2,Europe Mid-Cap Equity
PARGLE,BNP Paribas Funds Global Environment EUR,LU0347711466,EUR,EQ-ECO-GLB,EQ,3,100,EUR,280.4700012,08.02.2022,-10.157601383817,-10.766440775031,-8.142010283955,-0.49315262896473,5.8936796798309,13.943703010091,8.9601312065543,8.7084842278184,10.523428841521,EQ-ECO-GLB,FALSE,FALSE,6,3,Sector Equity Ecology
PARJF,BNP Paribas Funds Japan Equity (Hedged EUR),LU0194438338,EUR,EQ-JAP,EQ,3,100,EUR,99.12000275,08.02.2022,-3.6360101108302,-6.6930245693307,0.70100579091741,0.21231422505308,0.8854961832061,9.2234672841252,4.5734515883783,3.1272651623202,8.1306526179042,EQ-JAP,FALSE,FALSE,6,,Japan Large-Cap Equity
PARJSCE,BNP Paribas Funds Japan Small Cap (Hedged EUR),LU0194438841,EUR,EQ-JAP-SC,EQ,3,100,EUR,187.3800049,08.02.2022,-7.141087268943,-10.254322525025,-3.4820232821675,-2.9219769972024,-0.73634581766171,9.6792761133356,6.6556533846958,8.007683206875,13.742630669947,EQ-JAP-SC,FALSE,FALSE,6,,Japan Small/Mid-Cap Equity
PARUMCE,BNP Paribas Funds US Mid Cap (Hedged EUR),LU0212196652,EUR,EQ-US-MC,EQ,3,100,EUR,198.6300049,08.02.2022,-4.820547223154,-10.081484834767,-4.4450858709771,-2.6084824711939,2.7361125478432,7.4148192272457,3.445765860248,3.6468084261313,7.1412609486489,EQ-US-MC,FALSE,FALSE,6,,US Mid-Cap Equity
PARUSDB,BNP Paribas Funds US SHORT DURATION BOND (Hedged EUR),LU0194436803,EUR,BOND-EUR,BOND,3,100,EUR,107.5299988,08.02.2022,-0.95790734088606,-1.9244801167457,-2.6701665459812,-3.0037885621505,-3.4999551287804,-0.012396566278183,-0.5865771530121,-0.61434479724447,-0.49935254224805,BOND-EUR,FALSE,FALSE,2,,USD Diversified Bond - Short Term
PARUSHY,BNP Paribas Funds US High Yield Bond (Hedged EUR),LU0194437363,EUR,BOND-HY-EUR,BOND,3,100,EUR,160.1300049,08.02.2022,-2.6801993436246,-3.3673284653914,-3.0631394152188,-2.3061436153987,-2.4311479405313,1.8840142850425,1.1636299425479,1.2002120259163,2.2952331070141,BOND-HY-EUR,FALSE,FALSE,4,,USD High Yield Bond
SUCCABA,C-QUADRAT Active YOU T,AT0000720065,EUR,BAL-TR-EUR,BAL,5.25,100,EUR,9.93999958,08.02.2022,-5.8712121212121,-8.3870967741935,-7.1895424836601,-3.6821705426357,-5.6030389363723,-1.2427709972397,-1.2588721372245,-1.0205543739404,0.88683493768738,BAL-TR-EUR,FALSE,FALSE,4,1,EUR Moderate Allocation - Global
SUCCREA,C-QUADRAT Active PLUS T,AT0000720081,EUR,BAL-TR-EUR,BAL,5.25,100,EUR,7.760000229,08.02.2022,-6.1668681983071,-6.8427370948379,-3.3623910336239,2.1052631578947,2.7814569536424,1.7797318418275,0.9000920183452,0.68091232522109,2.4193582249424,BAL-TR-EUR,FALSE,FALSE,5,3,EUR Flexible Allocation - Global
FTGREFCH,Franklin Templeton - Franklin Global Real Estate Fund A(acc)EUR-H1 - 4346,LU0523919115,EUR,REAL-GLB,REAL,5.75,100,EUR,17.69000053,08.02.2022,-4.8924731182796,-5.4010695187166,-4.7900968783638,3.2691185055458,14.646791963707,4.0360566856988,3.3127143572836,1.4085978165919,4.3462865968224,REAL-GLB,FALSE,FALSE,6,,Property - Indirect Global
FTEMSC,Franklin Templeton - Templeton Emerging Markets Smaller Companies Fund A(acc)EUR - 11615,LU0300743431,EUR,EQ-GEM-SC,EQ,5.75,100,EUR,18.60000038,08.02.2022,-2.8720626631854,-2.4134312696747,-1.6913319238901,10.451306413302,13.001215066829,9.7244543473674,5.7110506572632,5.4838902707796,8.2352028419636,EQ-GEM-SC,FALSE,FALSE,6,2,Global Emerging Markets Small/Mid-Cap Equity
FTFM,Franklin Templeton - Templeton Frontier Markets Fund A(acc)EUR - 12904,LU0390137031,EUR,EQ-GFM,EQ,5.75,100,EUR,26.57999992,08.02.2022,1.5278838808251,-1.7375231053605,10.842368640534,24.496487119438,29.721815519766,6.7011793535251,3.0613312069758,2.8187986230717,5.9445486539337,EQ-GFM,FALSE,FALSE,5,3,Global Frontier Markets Equity
FTESMC,Franklin Templeton - Franklin European Small-Mid Cap Fund A(acc)USD - 2878,LU0260871552,USD,EQ-EU-SMC,EQ,5.75,1000,EUR,43.22999954,08.02.2022,-3.1369034281873,-6.5701318348822,-5.8580139372822,-4.8844884488449,7.0844686648501,2.5113670817601,2.7589569002074,2.0715646481679,5.4493451351566,EQ-EU-SMC,FALSE,FALSE,6,1,Europe Small-Cap Equity
FTGREU,Franklin Templeton - Franklin Global Real Estate Fund A(acc)USD - 4346,LU0229948087,USD,REAL-GLB,REAL,5.75,1000,EUR,15.02999973,08.02.2022,-4.8131728942369,-5.1735015772871,-4.3284532145131,3.9419087136929,15.526518063028,5.4993224127846,5.3174161016995,3.0854879309397,5.5831162637109,REAL-GLB,FALSE,FALSE,6,3,Property - Indirect Global
FTGPME,Franklin Templeton - Franklin Gold and Precious Metals Fund A(acc)EUR - 14447,LU0496367763,EUR,COM-PRMET,COM,5.75,100,EUR,8.210000038,08.02.2022,0.61274509803921,-3.9766081871345,3.0112923462986,-5.0867052023121,0.48959608323134,20.86393643519,2.9187990076642,7.9372018124466,-2.7764609795614,COM-PRMET,FALSE,FALSE,7,4,Sector Equity Precious Metals
FTGPMEH,Franklin Templeton - Franklin Gold and Precious Metals Fund A(acc)EUR-H1 - 14447,LU0496368142,EUR,COM-PRMET,COM,5.75,100,EUR,5.71999979,08.02.2022,1.0600706713781,-5.7660626029654,-0.52173913043478,-11.864406779661,-6.0755336617406,19.168034448193,1.9637344469806,5.4317160709877,-6.0354835824554,COM-PRMET,FALSE,FALSE,7,,Sector Equity Precious Metals
FTGPMU,Franklin Templeton - Franklin Gold and Precious Metals Fund A(acc)USD - 14447,LU0496367417,USD,COM-PRMET,COM,5.75,1000,EUR,7.039999962,08.02.2022,1.1494252873563,-5.3763440860215,0,-10.886075949367,-4.7361299052774,21.141372855476,4.276707399204,8.0669170773396,-4.2156799665658,COM-PRMET,FALSE,FALSE,7,4,Sector Equity Precious Metals
FTHY,Franklin Templeton - Franklin High Yield Fund A(acc)USD - 4385,LU0131126228,USD,BOND-HY-GLB,BOND,5,1000,EUR,20.93000031,08.02.2022,-2.0589611605054,-3.1018518518519,-2.0589611605054,-1.1336797354747,-0.47551117451261,4.8265840170789,3.8470427152669,3.3399252353303,3.9410171346091,BOND-HY-GLB,FALSE,FALSE,4,3,USD High Yield Bond
FTI,Franklin Templeton - Franklin India Fund A(acc)USD - 4345,LU0231203729,USD,EQ-IND,EQ,5.75,1000,EUR,53.54999924,08.02.2022,-3.9634146341463,-7.4490148634635,5.600473279432,15.909090909091,14.081806561568,16.132415197518,9.6463689936582,7.008366356248,8.5894532025079,EQ-IND,FALSE,FALSE,6,3,India Equity
FTMENAE,Franklin Templeton - Franklin MENA Fund A(acc)EUR - 12378,LU0352132285,EUR,EQ-MENA,EQ,5.75,100,EUR,8.409999847,08.02.2022,0.96038415366146,3.3169533169533,19.971469329529,29.583975346687,37.418300653595,12.225877542614,9.4683177931442,4.4275077387628,9.9068661146988,EQ-MENA,FALSE,FALSE,5,3,Africa & Middle East Equity
FTMENAEH,Franklin Templeton - Franklin MENA Fund A(acc)EUR-H1 - 12378,LU0366004207,EUR,EQ-MENA,EQ,5.75,100,EUR,5.179999828,08.02.2022,1.3698630136986,1.5686274509804,16.143497757848,20.745920745921,29.177057356608,10.878852071901,8.7214094667773,2.7639650546814,6.9726073835653,EQ-MENA,FALSE,FALSE,5,,Africa & Middle East Equity
FTMBU,Franklin Templeton - Franklin Mutual Beacon Fund A(acc)EUR - 658,LU0140362707,EUR,EQ-US,EQ,5.75,100,EUR,87.73999786,08.02.2022,-2.3483583750696,-0.39732092178455,3.1992472359445,5.2922116884675,20.389681668496,7.7893448742183,3.5293704856288,4.7628461807533,9.0596825468637,EQ-US,FALSE,FALSE,6,1,US Large-Cap Value Equity
FTMBFEH,Franklin Templeton - Franklin Mutual Beacon Fund A(acc)EUR-H1 - 658,LU0294217905,EUR,EQ-US,EQ,5.75,100,EUR,60.97999954,08.02.2022,-1.9298809906723,-2.1187800963082,-0.19639934533552,-1.8983268983269,13.051538746756,6.3053860255941,2.7750784384739,3.170974622363,6.1508823017373,EQ-US,FALSE,FALSE,6,,US Large-Cap Value Equity
FTMEF,Franklin Templeton - Franklin Mutual European Fund A(acc)USD - 4820,LU0109981661,USD,EQ-EU,EQ,5.75,1000,EUR,32.36999893,08.02.2022,1.9848771266541,3.2865347798341,2.8925619834711,3.4846547314578,14.991119005329,7.8273223196833,4.9278997223082,2.4312260308308,3.9610880074622,EQ-EU,FALSE,FALSE,6,2,Europe Large-Cap Value Equity
FTMGDEH,Franklin Templeton - Franklin Mutual Global Discovery Fund A(acc)EUR-H2 - 2183,LU0294219513,EUR,EQ-GLB,EQ,5.75,100,EUR,16.53000069,08.02.2022,0.24257125530627,2.5434243176179,5.4881940012763,7.1289695398574,20.130813953488,8.5600696543948,4.1174443482368,3.9074144369273,5.8634693358713,EQ-GLB,FALSE,FALSE,6,,Global Large-Cap Value Equity
FTMGDU,Franklin Templeton - Franklin Mutual Global Discovery Fund A(acc)USD - 2183,LU0211331839,USD,EQ-GLB,EQ,5.75,1000,EUR,24.39999962,08.02.2022,0.41152263374484,2.177554438861,4.4520547945206,5.0365906155833,18.504128217581,9.7255189759497,5.9919786386429,4.8115956118488,6.1212170891777,EQ-GLB,FALSE,FALSE,6,2,Global Large-Cap Value Equity
FTNRFU,Franklin Templeton - Franklin Natural Resources Fund A(acc)USD - 11610,LU0300736062,USD,EQ-SEC-MAT,EQ,5.75,1000,EUR,6.760000229,08.02.2022,4.6439628482972,5.1321928460342,22.463768115942,13.613445378151,33.861386138614,4.2295321251205,-1.4441387994075,-1.9334914711462,-4.3261845831603,EQ-SEC-MAT,FALSE,FALSE,7,3,Sector Equity Energy
FTSIFE,Franklin Templeton - Franklin Strategic Income Fund A(acc)EUR - 11613,LU0300742896,EUR,BOND-GLB,BOND,5,100,EUR,14.64000034,08.02.2022,-2.2044088176353,-1.4804845222073,0.34270047978067,4.6461758398856,3.5360678925035,2.4114244827222,0.85482561430121,1.63374493291,3.8853022481599,BOND-GLB,FALSE,FALSE,4,3,USD Flexible Bond
FTTFU,Franklin Templeton - Franklin Technology Fund A(acc)USD - 4916,LU0109392836,USD,EQ-SEC-TECH,EQ,5.75,1000,EUR,41.34999847,08.02.2022,-5.4208600182983,-20.158331724271,-10.010881392818,2.7584493041749,-4.1270577324368,27.351426381921,25.3527348153,21.254131242917,18.334513696112,EQ-SEC-TECH,FALSE,FALSE,6,4,Sector Equity Technology
FTGFSE,Franklin Templeton - Franklin Global Fundamental Strategies Fund A(acc)EUR - 11913,LU0316494805,EUR,BAL-BAL-USD,BAL,5.75,100,EUR,12.63000011,08.02.2022,-3.1441717791411,-7.8774617067834,-5.1089406461307,1.2019230769231,3.7797863599014,1.2999017652574,0.15911022151645,1.2102386930037,4.6984002341917,BAL-BAL-USD,FALSE,FALSE,5,1,USD Moderate Allocation
FTGFSEH,Franklin Templeton - Franklin Global Fundamental Strategies Fund A(acc)EUR-H1 - 11913,LU0316494987,EUR,BAL-BAL-USD,BAL,5.75,100,EUR,8.659999847,08.02.2022,-2.8058361391695,-9.6033402922756,-8.3597883597884,-5.7671381936888,-2.5871766029246,-0.15349218294132,-0.6566105976109,-0.40573895739895,1.8211409901593,BAL-BAL-USD,FALSE,FALSE,5,1,USD Moderate Allocation
FTGFSU,Franklin Templeton - Franklin Global Fundamental Strategies Fund A(acc)USD - 11913,LU0316494557,USD,BAL-BAL-USD,BAL,5.75,1000,EUR,14.40999985,08.02.2022,-2.6351351351351,-9.2569269521411,-7.8055022392834,-5.0724637681159,-1.7053206002729,1.575061562654,1.4942813321815,1.337764964621,3.1475461289517,BAL-BAL-USD,FALSE,FALSE,5,1,USD Moderate Allocation
FTFE,Franklin Templeton - Franklin Templeton Japan Fund A(acc)EUR - 2378,LU0231790675,EUR,EQ-JAP,EQ,5.75,100,EUR,7.71999979,08.02.2022,-3.9800995024876,-7.0998796630566,-2.4020227560051,0.91503267973856,-3.2581453634085,5.6849591816937,2.065015782896,3.9407873320852,6.2259165725124,EQ-JAP,FALSE,FALSE,5,2,Japan Large-Cap Equity
FTUSOP,Franklin Templeton - Franklin US Opportunities Fund A(acc)EUR - 4913,LU0260869739,EUR,EQ-US,EQ,5.75,100,EUR,24.98999977,08.02.2022,-5.7692307692308,-15.745111260958,-8.8621444201313,7.0694087403599,3.2644628099173,19.757049503618,16.054800210545,13.279742610077,15.412274325648,EQ-US,FALSE,FALSE,6,5,US Flex-Cap Equity
FTUSOPEH,Franklin Templeton - Franklin US Opportunities Fund A(acc)EUR-H1 - 4913,LU0316494391,EUR,EQ-US,EQ,5.75,100,EUR,17.75,08.02.2022,-5.3333333333333,-17.249417249417,-11.998016856718,-0.11254924029263,-2.8993435448578,18.15770001761,15.143585309156,11.547478304435,12.268111279433,EQ-US,FALSE,FALSE,6,,US Flex-Cap Equity
FTWPEE,Franklin Templeton - Franklin Global Growth Fund A(acc)EUR - 12783,LU0390134954,EUR,EQ-GLB,EQ,5.75,100,EUR,35.91999817,08.02.2022,-6.6285417208214,-14.455822814956,-7.7318263549961,2.0164725930133,1.7852082742987,10.865641431605,6.9170219207247,6.516296040722,9.36063576821,EQ-GLB,FALSE,FALSE,6,2,Global Large-Cap Growth Equity
